file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	paired.end	background	reads.per.mb.bpr	coverage.bpr	gene
blm-1-mnase-single-f12-r7-c2_S338_.trimmed.mdup.bam	1	G	0.010472906	0.174889282	0.208461233	0.206695266	pe	0.101094952	64	0.47	BLM
blm-1-mnase-single-f12-r7-c6_S342_.trimmed.mdup.bam	1	G	0.025883114	0.135207679	0.195810108	0.19208521	pe	0.112703774	151	1.09	BLM
blm-1-mnase-single-f4-r1-c1_S99_.trimmed.mdup.bam	1	G	0.016986568	0.157265855	0.206707921	0.205242741	pe	0.092147985	107	0.78	BLM
blm-1-mnase-single-f4-r1-c2_S100_.trimmed.mdup.bam	1	G	0.032954692	0.143719235	0.218563246	0.214418361	pe	0.142242228	201	1.44	BLM
blm-1-mnase-single-f4-r1-c3_S101_.trimmed.mdup.bam	1	G	0.032400559	0.138734619	0.206425486	0.203449091	pe	0.08540661	197	1.42	BLM
blm-1-mnase-single-f4-r1-c6_S104_.trimmed.mdup.bam	1	G	0.043668055	0.124277801	0.1988897	0.196732696	pe	0.118143831	256	1.86	BLM
blm-1-mnase-single-f4-r1-c7_S105_.trimmed.mdup.bam	1	G	0.026185754	0.192427166	0.225348575	0.215409755	pe	0.110870407	168	1.16	BLM
blm-1-mnase-single-f4-r2-c1_S106_.trimmed.mdup.bam	1	G	0.028331745	0.186239827	0.227244977	0.216729203	pe	0.12566939	178	1.23	BLM
blm-1-mnase-single-f4-r2-c2_S107_.trimmed.mdup.bam	1	G	0.016270853	0.174497679	0.208039652	0.207677824	pe	0.126406587	100	0.74	BLM
blm-1-mnase-single-f4-r2-c3_S108_.trimmed.mdup.bam	1	G	0.040628781	0.127327235	0.196998117	0.193483828	pe	0.101688849	237	1.71	BLM
blm-1-mnase-single-f4-r2-c5_S110_.trimmed.mdup.bam	1	G	0.038203653	0.133860003	0.200468439	0.19787905	pe	0.127357436	225	1.64	BLM
blm-1-mnase-single-f4-r2-c6_S111_.trimmed.mdup.bam	1	G	0.049085757	0.127118614	0.197429715	0.195187888	pe	0.088954054	280	2.04	BLM
blm-1-mnase-single-f4-r2-c7_S112_.trimmed.mdup.bam	1	G	0.032175111	0.144064097	0.207425159	0.202406472	pe	0.132781395	194	1.39	BLM
blm-1-mnase-single-f4-r3-c1_S113_.trimmed.mdup.bam	1	G	0.014726478	0.157305386	0.202435565	0.200483541	pe	0.106072224	93	0.68	BLM
blm-1-mnase-single-f4-r3-c2_S114_.trimmed.mdup.bam	1	G	0.025621869	0.13732831	0.200037439	0.197518599	pe	0.08675573	158	1.15	BLM
blm-1-mnase-single-f4-r3-c4_S116_.trimmed.mdup.bam	1	G	0.019107985	0.147331846	0.201072607	0.198447545	pe	0.104902875	118	0.86	BLM
blm-1-mnase-single-f4-r3-c5_S117_.trimmed.mdup.bam	1	G	0.045867165	0.132353469	0.20671295	0.200419185	pe	0.113546889	268	1.9	BLM
blm-1-mnase-single-f4-r4-c2_S121_.trimmed.mdup.bam	1	G	0.020200434	0.141857663	0.200474497	0.197895965	pe	0.105496754	126	0.91	BLM
blm-1-mnase-single-f4-r4-c5_S124_.trimmed.mdup.bam	1	G	0.028226059	0.136661543	0.192333597	0.190270644	pe	0.108442989	168	1.23	BLM
blm-1-mnase-single-f4-r4-c6_S125_.trimmed.mdup.bam	1	G	0.019644055	0.14790393	0.202403446	0.199976225	pe	0.099542568	124	0.9	BLM
blm-1-mnase-single-f4-r4-c7_S126_.trimmed.mdup.bam	1	G	0.014769636	0.157217515	0.200636189	0.198895249	pe	0.080011578	93	0.68	BLM
blm-1-mnase-single-f4-r5-c2_S128_.trimmed.mdup.bam	1	G	0.015130194	0.156590552	0.204438371	0.202649754	pe	0.107085577	95	0.7	BLM
blm-1-mnase-single-f4-r5-c5_S131_.trimmed.mdup.bam	1	G	0.033793905	0.133265062	0.197240272	0.194552783	pe	0.102606856	202	1.47	BLM
blm-1-mnase-single-f4-r6-c2_S135_.trimmed.mdup.bam	1	G	0.03284029	0.13766536	0.200577002	0.198234075	pe	0.111885392	197	1.43	BLM
blm-1-mnase-single-f4-r6-c3_S136_.trimmed.mdup.bam	1	G	0.030412018	0.1291066	0.192159364	0.187903911	pe	0.11910693	181	1.31	BLM
blm-1-mnase-single-f4-r6-c4_S137_.trimmed.mdup.bam	1	G	0.013598667	0.165382391	0.207216187	0.205081468	pe	0.078098956	87	0.63	BLM
blm-1-mnase-single-f4-r6-c5_S138_.trimmed.mdup.bam	1	G	0.030752796	0.141879189	0.204544553	0.202446331	pe	0.132513726	184	1.35	BLM
blm-1-mnase-single-f4-r6-c6_S139_.trimmed.mdup.bam	1	G	0.011478588	0.173227529	0.208109977	0.207031854	pe	0.093340375	73	0.54	BLM
blm-1-mnase-single-f4-r7-c3_S143_.trimmed.mdup.bam	1	G	0.017017027	0.185073442	0.216924931	0.212376837	pe	0.098326716	109	0.77	BLM
blm-1-mnase-single-f4-r7-c4_S144_.trimmed.mdup.bam	1	G	0.03629242	0.124287159	0.193257947	0.189733921	pe	0.080409465	215	1.56	BLM
blm-1-single-c10-w1_.trimmed.mdup.bam	1	G	0.009235783	0.259986815	0.253051808	0.25301154	pe	0.034567732	51	0.39	BLM
blm-1-single-c10-w10_.trimmed.mdup.bam	1	G	0.011525589	0.189974564	0.222531145	0.222314822	pe	0.022053281	64	0.48	BLM
blm-1-single-c10-w15_.trimmed.mdup.bam	1	G	0.010288501	0.191639085	0.219583146	0.219365244	pe	0.015980148	55	0.41	BLM
blm-1-single-c10-w19_.trimmed.mdup.bam	1	G	0.011749813	0.192692356	0.218817152	0.218528676	pe	0.02313833	60	0.45	BLM
blm-1-single-c10-w30_.trimmed.mdup.bam	1	G	0.007487215	0.220618935	0.226290578	0.226212462	pe	0.017261118	39	0.29	BLM
blm-1-single-c10-w31_.trimmed.mdup.bam	1	G	0.016078522	0.217775775	0.237437729	0.237024032	pe	0.013362976	82	0.61	BLM
blm-1-single-c10-w33_.trimmed.mdup.bam	1	G	0.009925973	0.216432599	0.183390475	0.178161454	pe	0.019693064	47	0.39	BLM
blm-1-single-c10-w34_.trimmed.mdup.bam	1	G	0.012544613	0.193729653	0.228853338	0.228718039	pe	0.025287011	66	0.5	BLM
blm-1-single-c10-w37_.trimmed.mdup.bam	1	G	0.006286538	0.238835117	0.237735409	0.237681107	pe	0.023620243	35	0.26	BLM
blm-1-single-c10-w38_.trimmed.mdup.bam	1	G	0.006521458	0.227523466	0.235924294	0.235444119	pe	0.019807417	34	0.26	BLM
blm-1-single-c10-w41_.trimmed.mdup.bam	1	G	0.013861598	0.177373774	0.216734692	0.216637439	pe	0.018134208	76	0.57	BLM
blm-1-single-c10-w42_.trimmed.mdup.bam	1	G	0.006847116	0.241105334	0.240634837	0.240565524	pe	0.022830213	34	0.26	BLM
blm-1-single-c10-w44_.trimmed.mdup.bam	1	G	0.01644958	0.224086007	0.246102873	0.245610899	pe	0.021621777	82	0.65	BLM
blm-1-single-c10-w7_.trimmed.mdup.bam	1	G	0.008472534	0.280137215	0.251530231	0.248863897	pe	0.033443767	50	0.35	BLM
blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam	1	G	0.008098228	0.257713815	0.252206944	0.25026672	pe	0.024951255	41	0.33	BLM
blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam	1	G	0.007252262	0.25824063	0.254632746	0.253143056	pe	0.107425059	39	0.31	BLM
blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam	1	G	0.006975113	0.276099837	0.258541662	0.255885695	pe	0.037529398	35	0.29	BLM
blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam	1	G	0.008827482	0.250822563	0.251671583	0.250146106	pe	0.025013564	43	0.35	BLM
blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam	1	G	0.008853854	0.246952218	0.25238285	0.250893268	pe	0.021863375	47	0.37	BLM
blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam	1	G	0.008728287	0.269231031	0.256695533	0.255784389	pe	0.024524831	45	0.36	BLM
blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam	1	G	0.008574206	0.261429224	0.251290498	0.24948843	pe	0.037252741	43	0.35	BLM
blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam	1	G	0.008869574	0.256531083	0.256461937	0.254844326	pe	0.021199736	47	0.37	BLM
blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam	1	G	0.01545804	0.211362721	0.247631905	0.247232482	pe	0.015756438	84	0.65	BLM
blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam	1	G	0.011486887	0.228453314	0.251841128	0.251216963	pe	0.017811236	62	0.48	BLM
blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam	1	G	0.00833459	0.255779146	0.251142524	0.24955892	pe	0.026888725	44	0.36	BLM
blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam	1	G	0.009321719	0.246984751	0.252879316	0.25201051	pe	0.023383844	51	0.4	BLM
blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam	1	G	0.006017859	0.288199564	0.256368015	0.254448328	pe	0.032492094	31	0.25	BLM
blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam	1	G	0.023633255	0.189360892	0.239718142	0.239439164	pe	0.014896091	128	0.96	BLM
blm-1-single-c9-w14_.trimmed.mdup.bam	1	G	0.007299376	0.237157465	0.251462962	0.25143622	pe	0.025170477	40	0.3	BLM
blm-1-single-c9-w14-3d6_S310_.trimmed.mdup.bam	1	G	0.007969879	0.296841355	0.251321168	0.246663828	pe	0.116250366	37	0.31	BLM
blm-1-single-c9-w15_.trimmed.mdup.bam	1	G	0.007970078	0.225534541	0.230540974	0.230146421	pe	0.032845342	47	0.35	BLM
blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam	1	G	0.006614732	0.276904916	0.255262064	0.252915347	pe	0.025670534	32	0.26	BLM
blm-1-single-c9-w33_.trimmed.mdup.bam	1	G	0.007472544	0.219533068	0.233252349	0.232262401	pe	0.023187234	45	0.33	BLM
blm-1-single-c9-w40_.trimmed.mdup.bam	1	G	0.010750164	0.194276466	0.230275075	0.228971578	pe	0.035859346	64	0.47	BLM
blm-1-single-c9-w42_.trimmed.mdup.bam	1	G	0.009717662	0.18349244	0.214515295	0.211860056	pe	0.016635224	57	0.42	BLM
blm-1-single-c9-w44_.trimmed.mdup.bam	1	G	0.005415308	0.238114792	0.238964793	0.237760923	pe	0.024690388	33	0.24	BLM
blm-1-single-c9-w48_.trimmed.mdup.bam	1	G	0.007053712	0.215483481	0.222680536	0.222537977	pe	0.019955041	41	0.31	BLM
blm-1-single-f5-r1-c1_S1_.trimmed.mdup.bam	1	G	0.056945017	0.113412419	0.194611829	0.194001969	pe	0.016875347	248	1.84	BLM
blm-1-single-f5-r1-c2_S2_.trimmed.mdup.bam	1	G	0.047887843	0.115774607	0.194024192	0.193602817	pe	0.011055332	212	1.58	BLM
blm-1-single-f5-r1-c3_S3_.trimmed.mdup.bam	1	G	0.028864274	0.133099662	0.201381363	0.200902921	pe	0.014963008	131	0.97	BLM
blm-1-single-f5-r2-c1_S8_.trimmed.mdup.bam	1	G	0.030776616	0.228014922	0.229508423	0.21980935	pe	0.037123048	154	1.06	BLM
blm-1-single-f5-r3-c1_S15_.trimmed.mdup.bam	1	G	0.016546876	0.260143332	0.247530492	0.233516825	pe	0.016267429	105	0.7	BLM
blm-1-single-f5-r3-c5_S19_.trimmed.mdup.bam	1	G	0.009848677	0.231124534	0.243130687	0.242376214	pe	0.055858329	43	0.31	BLM
blm-1-single-f5-r4-c6_S27_.trimmed.mdup.bam	1	G	0.006953443	0.247140065	0.244515832	0.244209657	pe	0.024286665	33	0.24	BLM
blm-1-single-f5-r6-c1_S36_.trimmed.mdup.bam	1	G	0.00948746	0.228899678	0.245295186	0.245217994	pe	0.020555681	44	0.33	BLM
blm-1-single-f5-r6-c4_S39_.trimmed.mdup.bam	1	G	0.006591734	0.291571248	0.254039436	0.252775882	pe	0.020838136	35	0.25	BLM
blm-1-single-f5-r6-c5_S40_.trimmed.mdup.bam	1	G	0.01168454	0.20728597	0.236895274	0.235098236	pe	0.012515717	56	0.41	BLM
blm-1-single-f6-r1-c1_S50_.trimmed.mdup.bam	1	G	0.02711714	0.128991329	0.199236509	0.194871672	pe	0.012010776	151	1.09	BLM
blm-1-single-f6-r2-c1_S57_.trimmed.mdup.bam	1	G	0.012907918	0.235910679	0.266143642	0.240938268	pe	0.037444476	91	0.58	BLM
blm-1-single-f6-r6-c4_S88_.trimmed.mdup.bam	1	G	0.012686658	0.163964075	0.217806345	0.216224446	pe	0.012574864	77	0.56	BLM
blm-1-single-f7-r1-c1_S99_.trimmed.mdup.bam	1	G	0.024941253	0.130896799	0.201417648	0.197466714	pe	0.010786996	139	1.01	BLM
blm-1-single-f7-r2-c6_S111_.trimmed.mdup.bam	1	G	0.007624975	0.208002263	0.226703738	0.225684488	pe	0.019471428	43	0.31	BLM
blm-1-single-f7-r4-c3_S122_.trimmed.mdup.bam	1	G	0.020048326	0.134975255	0.198803077	0.197230014	pe	0.013019325	115	0.84	BLM
blm-1-single-f7-r4-c4_S123_.trimmed.mdup.bam	1	G	0.006796779	0.245884286	0.23746324	0.23745044	pe	0.018963562	36	0.26	BLM
blm-1-single-f7-r5-c2_S128_.trimmed.mdup.bam	1	G	0.013430857	0.156459457	0.202861607	0.200353595	pe	0.015205503	80	0.58	BLM
blm-1-single-f7-r5-c5_S131_.trimmed.mdup.bam	1	G	0.017520996	0.180600243	0.216444085	0.211410995	pe	0.014161151	102	0.73	BLM
blm-1-single-f7-r5-c7_S133_.trimmed.mdup.bam	1	G	0.017517362	0.291516563	0.269821305	0.250128056	pe	0.01862088	109	0.7	BLM
blm-1-single-f7-r6-c1_S134_.trimmed.mdup.bam	1	G	0.012870848	0.168219777	0.203607999	0.201148269	pe	0.036796143	72	0.53	BLM
blm-1-single-f7-r6-c2_S135_.trimmed.mdup.bam	1	G	0.010462153	0.185334388	0.207022608	0.206950302	pe	0.020000208	52	0.39	BLM
blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam	1	G	0.032873642	0.125016363	0.190802101	0.187829315	pe	0.013963795	172	1.25	BLM
blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam	1	G	0.016623376	0.145975514	0.205129695	0.203253045	pe	0.019001699	97	0.71	BLM
blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam	1	G	0.014810534	0.240685655	0.248601635	0.236520986	pe	0.016799881	90	0.61	BLM
blm-1-single-f7-r7-c3_S143_.trimmed.mdup.bam	1	G	0.007983356	0.207969993	0.227450953	0.227002349	pe	0.083756935	44	0.33	BLM
blm-2-a1h5-hkt-r44-c39_S255_.processed.bam	2	G	0.016365459	0.141397663	0.215373895	0.210695764	pe	0.017278658	113	0.77	BLM
blm-2-a1h5-hkt-r44-c40_S256_.processed.bam	2	G	0.012827345	0.184678154	0.221388691	0.220808039	pe	0.08124156	87	0.61	BLM
blm-2-a1h5-hkt-r44-c42_S258_.processed.bam	2	G	0.017019931	0.140030358	0.211721076	0.207691105	pe	0.018122088	117	0.8	BLM
blm-2-a1h5-hkt-r44-c43_S259_.processed.bam	2	G	0.025965357	0.123659679	0.211310456	0.204162366	pe	0.008877132	172	1.19	BLM
blm-2-a1h5-hkt-r44-c44_S260_.processed.bam	2	G	0.020718602	0.136247888	0.224136489	0.215468599	pe	0.009717421	141	0.95	BLM
blm-2-a1h5-hkt-r44-c45_S261_.processed.bam	2	G	0.025041876	0.126595598	0.207754814	0.201393174	pe	0.010479696	166	1.15	BLM
blm-2-a1h5-hkt-r44-c46_S262_.processed.bam	2	G	0.024513951	0.140687575	0.217194975	0.212350874	pe	0.021756979	161	1.12	BLM
blm-2-a1h5-hkt-r44-c47_S263_.processed.bam	2	G	0.013508346	0.149198008	0.219273003	0.21619658	pe	0.012425917	89	0.63	BLM
blm-2-a1h5-hkt-r44-c48_S264_.processed.bam	2	G	0.023635981	0.127750136	0.218298024	0.205697135	pe	0.012296209	160	1.08	BLM
blm-2-a1h5-hkt-r44-c49_S265_.processed.bam	2	G	0.025029533	0.128179606	0.230574181	0.217832507	pe	0.012208327	170	1.14	BLM
blm-2-a1h5-hkt-r44-c50_S266_.processed.bam	2	G	0.0222798	0.128452829	0.240251614	0.22853242	pe	0.010295145	151	1.02	BLM
blm-2-a1h5-hkt-r44-c51_S267_.processed.bam	2	G	0.024419795	0.13065634	0.22489173	0.215643879	pe	0.013439662	163	1.11	BLM
blm-2-a1h5-hkt-r44-c52_S268_.processed.bam	2	G	0.027938796	0.149256139	0.223389438	0.217029118	pe	0.068722799	181	1.25	BLM
blm-2-a1h5-hkt-r44-c53_S269_.processed.bam	2	G	0.028361391	0.118847463	0.209509647	0.200829669	pe	0.011989911	187	1.28	BLM
blm-2-a1h5-hkt-r45-c39_S291_.processed.bam	2	G	0.018482589	0.136092985	0.213269847	0.208296259	pe	0.008582633	127	0.87	BLM
blm-2-a1h5-hkt-r45-c40_S292_.processed.bam	2	G	0.01565875	0.145667039	0.225744759	0.219125832	pe	0.010553819	111	0.74	BLM
blm-2-a1h5-hkt-r45-c42_S294_.processed.bam	2	G	0.017806821	0.135957381	0.214633351	0.210054705	pe	0.008397574	124	0.84	BLM
blm-2-a1h5-hkt-r45-c43_S295_.processed.bam	2	G	0.029347421	0.147834117	0.210712449	0.207383286	pe	0.097618401	191	1.34	BLM
blm-2-a1h5-hkt-r45-c44_S296_.processed.bam	2	G	0.019555651	0.209312364	0.248530118	0.236671153	pe	0.012456138	138	0.9	BLM
blm-2-a1h5-hkt-r45-c45_S297_.processed.bam	2	G	0.023442423	0.133630478	0.205641467	0.200367272	pe	0.019795034	157	1.08	BLM
blm-2-a1h5-hkt-r45-c46_S298_.processed.bam	2	G	0.02148827	0.130205644	0.20879983	0.20278447	pe	0.012159496	143	0.99	BLM
blm-2-a1h5-hkt-r45-c47_S299_.processed.bam	2	G	0.013106632	0.160406831	0.242307745	0.232386863	pe	0.013150724	90	0.61	BLM
blm-2-a1h5-hkt-r45-c48_S300_.processed.bam	2	G	0.024343654	0.169478081	0.229621373	0.218045122	pe	0.015688028	167	1.12	BLM
blm-2-a1h5-hkt-r45-c49_S301_.processed.bam	2	G	0.022282421	0.13304867	0.218164359	0.208715658	pe	0.02384181	150	1.02	BLM
blm-2-a1h5-hkt-r45-c51_S303_.processed.bam	2	G	0.016153611	0.146663582	0.212286226	0.205389951	pe	0.018857693	110	0.75	BLM
blm-2-a1h5-hkt-r45-c52_S304_.processed.bam	2	G	0.023373332	0.130688764	0.212977849	0.204252387	pe	0.01069163	155	1.06	BLM
blm-2-a1h5-hkt-r45-c53_S305_.processed.bam	2	G	0.028716495	0.119515319	0.211195996	0.201275326	pe	0.013349456	190	1.3	BLM
blm-2-a1h5-hkt-r46-c39_S327_.processed.bam	2	G	0.015043272	0.144705034	0.214443021	0.210925613	pe	0.014657805	104	0.71	BLM
blm-2-a1h5-hkt-r46-c40_S328_.processed.bam	2	G	0.01817334	0.137318061	0.224861984	0.21760947	pe	0.011604491	127	0.86	BLM
blm-2-a1h5-hkt-r46-c41_S329_.processed.bam	2	G	0.011698	0.158410731	0.211763735	0.208228946	pe	0.014253125	81	0.56	BLM
blm-2-a1h5-hkt-r46-c42_S330_.processed.bam	2	G	0.018995045	0.134277105	0.21433003	0.207814053	pe	0.011474417	130	0.9	BLM
blm-2-a1h5-hkt-r46-c43_S331_.processed.bam	2	G	0.026587111	0.124285464	0.197686925	0.192798955	pe	0.011470408	176	1.22	BLM
blm-2-a1h5-hkt-r46-c44_S332_.processed.bam	2	G	0.025014089	0.128637287	0.207179816	0.201240776	pe	0.021885043	166	1.15	BLM
blm-2-a1h5-hkt-r46-c45_S333_.processed.bam	2	G	0.022291385	0.13675276	0.209676501	0.204013545	pe	0.030679483	150	1.03	BLM
blm-2-a1h5-hkt-r46-c46_S334_.processed.bam	2	G	0.021806541	0.128109772	0.225975911	0.212929677	pe	0.016639182	150	1.01	BLM
blm-2-a1h5-hkt-r46-c48_S336_.processed.bam	2	G	0.020716511	0.130177763	0.21073699	0.205748768	pe	0.013238933	138	0.95	BLM
blm-2-a1h5-hkt-r46-c49_S337_.processed.bam	2	G	0.023601616	0.128271142	0.213845474	0.20549411	pe	0.011093909	158	1.08	BLM
blm-2-a1h5-hkt-r46-c50_S338_.processed.bam	2	G	0.023515034	0.130720943	0.213255561	0.207818942	pe	0.018087169	154	1.07	BLM
blm-2-a1h5-hkt-r46-c51_S339_.processed.bam	2	G	0.023704649	0.125063194	0.20964593	0.202375073	pe	0.010475868	158	1.08	BLM
blm-2-a1h5-hkt-r46-c52_S340_.processed.bam	2	G	0.024871396	0.125966541	0.212471488	0.209033593	pe	0.013219647	160	1.13	BLM
blm-2-a1h5-hkt-r47-c40_S364_.processed.bam	2	G	0.017572978	0.169829423	0.225999808	0.216874469	pe	0.014851065	124	0.83	BLM
blm-2-a1h5-hkt-r47-c41_S365_.processed.bam	2	G	0.011041721	0.159718508	0.21233172	0.208572109	pe	0.010313418	76	0.52	BLM
blm-2-a1h5-hkt-r47-c42_S366_.processed.bam	2	G	0.016890016	0.144059447	0.21630259	0.211703826	pe	0.014882773	116	0.79	BLM
blm-2-a1h5-hkt-r47-c43_S367_.processed.bam	2	G	0.025937553	0.126635073	0.215280923	0.207786159	pe	0.012189521	173	1.19	BLM
blm-2-a1h5-hkt-r47-c45_S369_.processed.bam	2	G	0.023261805	0.128180816	0.209840594	0.205846628	pe	0.01071073	154	1.07	BLM
blm-2-a1h5-hkt-r47-c46_S370_.processed.bam	2	G	0.020773201	0.131556897	0.221204838	0.211910364	pe	0.015380425	140	0.95	BLM
blm-2-a1h5-hkt-r47-c47_S371_.processed.bam	2	G	0.012392061	0.175879771	0.227662904	0.223062433	pe	0.012636699	83	0.58	BLM
blm-2-a1h5-hkt-r47-c48_S372_.processed.bam	2	G	0.021100573	0.134492487	0.211082557	0.204358577	pe	0.016461916	141	0.97	BLM
blm-2-a1h5-hkt-r47-c49_S373_.processed.bam	2	G	0.017350143	0.182973222	0.235681316	0.22765842	pe	0.014025295	119	0.8	BLM
blm-2-a1h5-hkt-r47-c50_S374_.processed.bam	2	G	0.020493053	0.13797221	0.223334464	0.215856209	pe	0.020298626	136	0.93	BLM
blm-2-a1h5-hkt-r47-c51_S375_.processed.bam	2	G	0.023151696	0.130121221	0.216013598	0.214147344	pe	0.010251535	148	1.05	BLM
blm-2-a1h5-hkt-r47-c52_S376_.processed.bam	2	G	0.01499333	0.196763221	0.238309015	0.230292869	pe	0.01419462	101	0.68	BLM
blm-2-a1h5-hkt-r47-c53_S377_.processed.bam	2	G	0.027062543	0.121393592	0.208773729	0.200066911	pe	0.018765634	178	1.22	BLM
blm-2-fdu-single-f3-r2-c2_S51_.trimmed.mdup.bam	1	G	0.005242546	0.214515525	0.217632414	0.217394477	pe	0.044463906	34	0.25	BLM
blm-2-fdu-single-f3-r2-c3_S52_.trimmed.mdup.bam	1	G	0.016018275	0.15079023	0.19894494	0.198154372	pe	0.019163346	101	0.75	BLM
blm-2-fdu-single-f3-r2-c5_S54_.trimmed.mdup.bam	1	G	0.016933705	0.144260883	0.195177491	0.19445596	pe	0.023939777	107	0.79	BLM
blm-2-fdu-single-f3-r2-c6_S55_.trimmed.mdup.bam	1	G	0.018242894	0.140909763	0.193188366	0.19213004	pe	0.031967909	114	0.84	BLM
blm-2-fdu-single-f3-r3-c2_S56_.trimmed.mdup.bam	1	G	0.012166389	0.167986347	0.207205992	0.206683742	pe	0.052065384	78	0.58	BLM
blm-2-fdu-single-f3-r3-c4_S58_.trimmed.mdup.bam	1	G	0.010012046	0.174651695	0.208169558	0.207704862	pe	0.038948914	65	0.48	BLM
blm-2-fdu-single-f3-r3-c5_S59_.trimmed.mdup.bam	1	G	0.016584269	0.144149972	0.198998665	0.197957853	pe	0.025139176	105	0.77	BLM
blm-2-fdu-single-f3-r3-c6_S60_.trimmed.mdup.bam	1	G	0.012317173	0.16038381	0.20212994	0.201240674	pe	0.043062002	79	0.58	BLM
blm-2-fdu-single-f3-r4-c3_S62_.trimmed.mdup.bam	1	G	0.007542719	0.187152237	0.212436463	0.211645363	pe	0.030275895	49	0.36	BLM
blm-2-fdu-single-f3-r4-c5_S64_.trimmed.mdup.bam	1	G	0.016606501	0.141779614	0.196200822	0.195117433	pe	0.022684418	106	0.78	BLM
blm-2-fdu-single-f3-r4-c6_S65_.trimmed.mdup.bam	1	G	0.010222997	0.168956009	0.20507098	0.204652938	pe	0.042667295	65	0.48	BLM
blm-2-fdu-single-f3-r5-c2_S66_.trimmed.mdup.bam	1	G	0.009523189	0.171373218	0.20315115	0.202729748	pe	0.023921138	61	0.45	BLM
blm-2-fdu-single-f3-r5-c3_S67_.trimmed.mdup.bam	1	G	0.016406416	0.149024086	0.206261154	0.204452729	pe	0.031306387	102	0.75	BLM
blm-2-fdu-single-f3-r5-c4_S68_.trimmed.mdup.bam	1	G	0.012668346	0.156119486	0.200875292	0.199818588	pe	0.027544088	81	0.6	BLM
blm-2-fdu-single-f3-r5-c5_S69_.trimmed.mdup.bam	1	G	0.017060955	0.14726492	0.202379063	0.201620337	pe	0.042504844	109	0.81	BLM
blm-2-fdu-single-f3-r5-c6_S70_.trimmed.mdup.bam	1	G	0.00537793	0.294292403	0.244084466	0.238758465	pe	0.037218723	37	0.26	BLM
blm-2-fdu-single-f3-r6-c3_S72_.trimmed.mdup.bam	1	G	0.017802477	0.141519786	0.196549205	0.19560919	pe	0.025037431	112	0.83	BLM
blm-2-fdu-single-f3-r6-c4_S73_.trimmed.mdup.bam	1	G	0.009743509	0.174779889	0.214853413	0.21415106	pe	0.021061846	63	0.46	BLM
blm-2-fdu-single-f4-r2-c2_S76_.trimmed.mdup.bam	1	G	0.009798749	0.173123543	0.208286163	0.207799659	pe	0.029820903	63	0.47	BLM
blm-2-fdu-single-f4-r2-c3_S77_.trimmed.mdup.bam	1	G	0.014238559	0.151967951	0.197945611	0.197215893	pe	0.049682038	91	0.67	BLM
blm-2-fdu-single-f4-r2-c4_S78_.trimmed.mdup.bam	1	G	0.007964701	0.186904732	0.212838746	0.212763587	pe	0.038252143	51	0.38	BLM
blm-2-fdu-single-f4-r2-c5_S79_.trimmed.mdup.bam	1	G	0.012865911	0.157635086	0.197564249	0.197140062	pe	0.045039546	80	0.59	BLM
blm-2-fdu-single-f4-r2-c6_S80_.trimmed.mdup.bam	1	G	0.01904619	0.139288123	0.195357205	0.195017815	pe	0.029021722	119	0.88	BLM
blm-2-fdu-single-f4-r3-c2_S81_.trimmed.mdup.bam	1	G	0.009279418	0.181304348	0.209728313	0.208831602	pe	0.040873008	60	0.44	BLM
blm-2-fdu-single-f4-r3-c4_S83_.trimmed.mdup.bam	1	G	0.008856347	0.179527922	0.205144805	0.204805444	pe	0.044341158	57	0.42	BLM
blm-2-fdu-single-f4-r3-c5_S84_.trimmed.mdup.bam	1	G	0.010854586	0.167915047	0.201806506	0.201565852	pe	0.054309394	69	0.51	BLM
blm-2-fdu-single-f4-r5-c3_S92_.trimmed.mdup.bam	1	G	0.004734358	0.224688557	0.219570153	0.219107015	pe	0.049102624	31	0.23	BLM
blm-2-fdu-single-f4-r6-c2_S96_.trimmed.mdup.bam	1	G	0.011918853	0.20929369	0.21819766	0.21364669	pe	0.053580919	79	0.56	BLM
blm-2-fdu-single-f4-r6-c4_S98_.trimmed.mdup.bam	1	G	0.007381072	0.187076808	0.208531718	0.20842944	pe	0.047561225	48	0.35	BLM
blm-2-fdu-single-f4-r6-c5_S99_.trimmed.mdup.bam	1	G	0.010687572	0.167706802	0.204058228	0.203338267	pe	0.037587354	69	0.51	BLM
